matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.4.6.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.5.2.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.6.3.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.6.4.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.6.4.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.7.2.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.7.3.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.7.3.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.7.6.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.7.12.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.7.15.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.8.8.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.8.13.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.9.6.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.10.25.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Circumcision.1.7.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Circumcision.1.11.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Circumcision.1.12.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Circumcision.1.13.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Circumcision.1.14.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Circumcision.3.3.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Sabbath.13.6.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Sabbath.17.9.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Forbidden_Foods.11.4.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Forbidden_Foods.15.12.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Forbidden_Foods.15.17.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Vessels_of_the_Sanctuary_and_Those_who_Serve_Therein.10.11.1
didn't match	Kessef_Mishneh_on_Mishneh_Torah,_Paschal_Offering.6.3.4
matched	Kessef_Mishneh_on_Mishneh_Torah,_Red_Heifer.12.4.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Defilement_of_Foods.1.25.4
matched	Kessef_Mishneh_on_Mishneh_Torah,_Murderer_and_the_Preservation_of_Life.9.3.4
matched	Tosafot_on_Bava_Batra.2a.2.2
matched	Tosafot_on_Bava_Batra.5b.6.2
matched	Tosafot_on_Bava_Batra.13a.5.1
matched	Tosafot_on_Bava_Batra.19b.9.3
matched	Tosafot_on_Bava_Batra.22b.12.2
matched	Tosafot_on_Bava_Batra.32a.4.1
matched	Tosafot_on_Bava_Batra.36a.5.1
matched	Tosafot_on_Bava_Batra.37b.2.1
didn't match	Tosafot_on_Bava_Batra.49b.2.1
matched	Tosafot_on_Bava_Batra.50a.1.1
matched	Tosafot_on_Bava_Batra.51a.7.1
matched	Tosafot_on_Bava_Batra.55b.5.1
matched	Tosafot_on_Bava_Batra.56b.5.1
matched	Tosafot_on_Bava_Batra.70b.4.1
matched	Tosafot_on_Bava_Batra.74a.3.1
matched	Tosafot_on_Bava_Batra.79b.4.1
matched	Tosafot_on_Bava_Batra.93b.11.1
matched	Tosafot_on_Bava_Batra.127b.5.1
matched	Tosafot_on_Bava_Batra.143b.8.2
didn't match	Tosafot_on_Bava_Batra.149a.6.2
didn't match	Tosafot_on_Bava_Batra.149a.6.2
matched	Tosafot_on_Bava_Batra.158a.2.3
matched	Tosafot_on_Bava_Batra.167b.11.1
matched	Rashi_on_Yevamot.2b.11.2
matched	Rashi_on_Yevamot.72b.16.2
matched	Tosafot_on_Rosh_Hashanah.2a.1.1
didn't match	Tosafot_on_Rosh_Hashanah.5a.1.1
matched	Tosafot_on_Rosh_Hashanah.16b.5.1
matched	Tosafot_on_Rosh_Hashanah.21a.8.1
matched	Tosafot_on_Rosh_Hashanah.23b.7.1
matched	Tosafot_on_Rosh_Hashanah.24a.4.1
matched	Tosafot_on_Rosh_Hashanah.29a.13.1
matched	Tosafot_on_Rosh_Hashanah.33a.5.1
matched	Tosafot_on_Shevuot.2a.3.1
matched	Tosafot_on_Shevuot.2a.3.1
matched	Tosafot_on_Shevuot.2b.12.2
matched	Tosafot_on_Shevuot.3a.1.1
matched	Tosafot_on_Shevuot.6b.16.1
matched	Tosafot_on_Shevuot.9a.10.1
matched	Tosafot_on_Shevuot.10a.1.1
matched	Tosafot_on_Shevuot.11a.7.1
matched	Tosafot_on_Shevuot.13b.5.1
matched	Tosafot_on_Shevuot.16b.3.1
matched	Tosafot_on_Shevuot.16b.3.1
matched	Tosafot_on_Shevuot.17a.2.1
matched	Tosafot_on_Shevuot.22b.1.1
matched	Tosafot_on_Shevuot.24a.3.1
matched	Tosafot_on_Shevuot.36a.18.1
matched	Tosafot_on_Shevuot.36a.20.2
matched	Tosafot_on_Shevuot.42b.12.3
matched	Tosafot_on_Shevuot.42b.16.1
